,customer_name,gender,age,city,state,order_id,order_date,delivery_date,product_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,delivary_duration
2946,Calhoun Raphael,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,803,91,3,273,Jacket,Pullover,L,violet,78,6
2947,Calhoun Raphael,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,742,109,3,327,Jacket,Peacoat,M,orange,47,6
2948,Calhoun Raphael,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,234,106,2,212,Shirt,Chambray,XL,blue,43,6
2949,Calhoun Raphael,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,274,95,3,285,Shirt,Polo,XL,indigo,56,6
2950,Salomo Shuttell,Bigender,64,North Stephanie,South Australia,796,2021-07-31,2021-08-06,362,94,2,188,Shirt,Henley,M,yellow,71,6
2951,Salomo Shuttell,Bigender,64,North Stephanie,South Australia,796,2021-07-31,2021-08-06,437,107,1,107,Jacket,Denim,M,green,79,6
2952,Thomasine Baudet,Female,60,Ameliaview,South Australia,167,2021-06-26,2021-07-18,1035,90,2,180,Trousers,Relaxed Leg,XS,blue,54,2
2953,Thomasine Baudet,Female,60,Ameliaview,South Australia,167,2021-06-26,2021-07-18,930,96,1,96,Trousers,Drawstring,XS,blue,45,2
2954,Thomasine Baudet,Female,60,Ameliaview,South Australia,167,2021-06-26,2021-07-18,217,106,1,106,Shirt,Chambray,M,orange,43,2
2955,Thomasine Baudet,Female,60,Ameliaview,South Australia,167,2021-06-26,2021-07-18,134,92,2,184,Shirt,Denim,XL,indigo,58,2
2956,Thomasine Baudet,Female,60,Ameliaview,South Australia,933,2021-04-28,2021-05-20,958,97,3,291,Trousers,Slim-Fit,L,yellow,64,2
2957,Thomasine Baudet,Female,60,Ameliaview,South Australia,933,2021-04-28,2021-05-20,1025,90,2,180,Trousers,Relaxed Leg,XS,yellow,44,2
2958,Thomasine Baudet,Female,60,Ameliaview,South Australia,933,2021-04-28,2021-05-20,415,119,2,238,Shirt,Casual Slim Fit,XS,violet,55,2
2959,Thomasine Baudet,Female,60,Ameliaview,South Australia,933,2021-04-28,2021-05-20,838,117,3,351,Jacket,Shearling,L,violet,61,2
2960,Thomasine Baudet,Female,60,Ameliaview,South Australia,933,2021-04-28,2021-05-20,687,113,1,113,Jacket,Parka,M,blue,54,2
2961,Thomasine Baudet,Female,60,Ameliaview,South Australia,989,2021-01-06,2021-01-29,78,118,2,236,Shirt,Flannel,L,orange,59,2
2962,Thomasine Baudet,Female,60,Ameliaview,South Australia,989,2021-01-06,2021-01-29,685,113,2,226,Jacket,Parka,XS,blue,67,2
2963,Thomasine Baudet,Female,60,Ameliaview,South Australia,989,2021-01-06,2021-01-29,330,109,1,109,Shirt,Mandarin Collar,XS,green,63,2
2964,Thomasine Baudet,Female,60,Ameliaview,South Australia,989,2021-01-06,2021-01-29,388,119,2,238,Shirt,Casual Slim Fit,L,red,78,2
2965,Hi Simenel,Genderfluid,80,Lake Michaelbury,South Australia,913,2021-04-03,2021-04-19,761,109,1,109,Jacket,Peacoat,S,indigo,49,1
2966,Hi Simenel,Genderfluid,80,Lake Michaelbury,South Australia,913,2021-04-03,2021-04-19,222,106,3,318,Shirt,Chambray,M,yellow,62,1
2967,Sol Adhams,Male,55,Sebastianbury,South Australia,388,2021-02-12,2021-02-17,45,104,2,208,Shirt,Dress,XS,yellow,69,5
2968,Sol Adhams,Male,55,Sebastianbury,South Australia,388,2021-02-12,2021-02-17,15,96,2,192,Shirt,Oxford Cloth,XS,green,68,5
2969,Sol Adhams,Male,55,Sebastianbury,South Australia,388,2021-02-12,2021-02-17,670,113,2,226,Jacket,Parka,XS,orange,53,5
2970,Sol Adhams,Male,55,Sebastianbury,South Australia,388,2021-02-12,2021-02-17,579,100,1,100,Jacket,Bomber,XL,green,79,5
2971,Sol Adhams,Male,55,Sebastianbury,South Australia,828,2021-01-09,2021-01-27,626,112,2,224,Jacket,Cardigan,S,violet,49,1
2972,Sol Adhams,Male,55,Sebastianbury,South Australia,828,2021-01-09,2021-01-27,56,104,2,208,Shirt,Dress,S,blue,46,1
2973,Sol Adhams,Male,55,Sebastianbury,South Australia,828,2021-01-09,2021-01-27,39,104,3,312,Shirt,Dress,XL,red,47,1
2974,Sol Adhams,Male,55,Sebastianbury,South Australia,828,2021-01-09,2021-01-27,1114,115,1,115,Trousers,Cropped,XL,indigo,58,1
2975,Kip Cantwell,Bigender,54,East Imogen,Western Australia,341,2021-02-07,2021-02-09,137,92,3,276,Shirt,Denim,M,violet,55,2
2976,Kip Cantwell,Bigender,54,East Imogen,Western Australia,341,2021-02-07,2021-02-09,502,102,2,204,Jacket,Windbreaker,M,yellow,52,2
2977,Kip Cantwell,Bigender,54,East Imogen,Western Australia,341,2021-02-07,2021-02-09,95,118,3,354,Shirt,Flannel,XS,indigo,46,2
2978,Kip Cantwell,Bigender,54,East Imogen,Western Australia,341,2021-02-07,2021-02-09,501,102,3,306,Jacket,Windbreaker,S,yellow,66,2
2979,Kip Cantwell,Bigender,54,East Imogen,Western Australia,341,2021-02-07,2021-02-09,1143,102,3,306,Trousers,Cargo Pants,L,blue,77,2
2980,Kip Cantwell,Bigender,54,East Imogen,Western Australia,341,2021-02-07,2021-02-09,409,119,1,119,Shirt,Casual Slim Fit,XL,blue,68,2
2981,Kip Cantwell,Bigender,54,East Imogen,Western Australia,341,2021-02-07,2021-02-09,416,119,3,357,Shirt,Casual Slim Fit,S,violet,50,2
2982,Kip Cantwell,Bigender,54,East Imogen,Western Australia,341,2021-02-07,2021-02-09,1097,115,3,345,Trousers,Cropped,M,yellow,41,2
2983,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,255,2021-09-26,2021-10-15,806,117,3,351,Jacket,Shearling,S,red,75,1
2984,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,255,2021-09-26,2021-10-15,437,107,2,214,Jacket,Denim,M,green,79,1
2985,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,1214,105,3,315,Trousers,Pleated,XL,blue,55,2
2986,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,949,97,2,194,Trousers,Slim-Fit,XL,red,67,2
2987,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,176,98,2,196,Shirt,Camp Collared,S,red,67,2
2988,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,535,98,3,294,Jacket,Leather,XS,yellow,73,2
2989,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,77,118,2,236,Shirt,Flannel,M,orange,68,2
2990,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,636,93,1,93,Jacket,Coach,S,orange,55,2
2991,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,351,94,2,188,Shirt,Henley,S,red,60,2
2992,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,1145,102,1,102,Trousers,Cargo Pants,XS,indigo,51,2
2993,Stanleigh Hazelton,Female,25,Hamiltonshire,Western Australia,869,2021-09-25,2021-10-20,845,113,1,113,Trousers,Chinos,XS,orange,53,2
2994,Averyl Atthow,Polygender,53,Calebville,New South Wales,218,2021-07-12,2021-07-20,360,94,1,94,Shirt,Henley,XS,yellow,42,8
2995,Averyl Atthow,Polygender,53,Calebville,New South Wales,218,2021-07-12,2021-07-20,478,118,2,236,Jacket,Puffer,L,blue,48,8
2996,Averyl Atthow,Polygender,53,Calebville,New South Wales,218,2021-07-12,2021-07-20,1219,105,3,315,Trousers,Pleated,XL,indigo,45,8
2997,Averyl Atthow,Polygender,53,Calebville,New South Wales,425,2021-02-21,2021-03-17,926,96,1,96,Trousers,Drawstring,S,green,73,2
2998,Averyl Atthow,Polygender,53,Calebville,New South Wales,425,2021-02-21,2021-03-17,313,105,3,315,Shirt,Cuban Collar,L,violet,78,2
2999,Averyl Atthow,Polygender,53,Calebville,New South Wales,425,2021-02-21,2021-03-17,363,94,3,282,Shirt,Henley,L,yellow,62,2
3000,Averyl Atthow,Polygender,53,Calebville,New South Wales,425,2021-02-21,2021-03-17,785,91,2,182,Jacket,Pullover,XS,green,70,2
3001,Averyl Atthow,Polygender,53,Calebville,New South Wales,425,2021-02-21,2021-03-17,1074,93,3,279,Trousers,Joggers,XL,blue,52,2
3002,Angie O Mullen,Male,42,North Gracetown,Northern Territory,110,2021-09-02,2021-09-06,687,113,2,226,Jacket,Parka,M,blue,54,4
3003,Angie O Mullen,Male,42,North Gracetown,Northern Territory,110,2021-09-02,2021-09-06,818,117,1,117,Jacket,Shearling,L,yellow,58,4
3004,Angie O Mullen,Male,42,North Gracetown,Northern Territory,110,2021-09-02,2021-09-06,891,94,1,94,Trousers,Cords,S,green,78,4
3005,Angie O Mullen,Male,42,North Gracetown,Northern Territory,110,2021-09-02,2021-09-06,1144,102,1,102,Trousers,Cargo Pants,XL,blue,57,4
3006,Angie O Mullen,Male,42,North Gracetown,Northern Territory,110,2021-09-02,2021-09-06,647,93,3,279,Jacket,Coach,M,green,63,4
3007,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,539,2021-01-03,2021-01-25,1229,112,2,224,Trousers,Tracksuit Bottoms,XL,red,45,2
3008,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,539,2021-01-03,2021-01-25,437,107,1,107,Jacket,Denim,M,green,79,2
3009,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,539,2021-01-03,2021-01-25,613,112,3,336,Jacket,Cardigan,L,green,63,2
3010,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,539,2021-01-03,2021-01-25,524,102,3,306,Jacket,Windbreaker,XL,violet,54,2
3011,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,539,2021-01-03,2021-01-25,1098,115,3,345,Trousers,Cropped,L,yellow,60,2
3012,Sadye Pes,Agender,31,New Jayden,Tasmania,72,2021-03-13,2021-03-16,1028,90,2,180,Trousers,Relaxed Leg,L,yellow,65,3
3013,Sadye Pes,Agender,31,New Jayden,Tasmania,72,2021-03-13,2021-03-16,548,98,2,196,Jacket,Leather,L,blue,62,3
3014,Sadye Pes,Agender,31,New Jayden,Tasmania,72,2021-03-13,2021-03-16,71,118,2,236,Shirt,Flannel,S,red,59,3
3015,Sadye Pes,Agender,31,New Jayden,Tasmania,72,2021-03-13,2021-03-16,596,112,2,224,Jacket,Cardigan,S,red,47,3
3016,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,559,2021-03-03,2021-03-15,305,105,2,210,Shirt,Cuban Collar,XS,indigo,50,1
3017,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,559,2021-03-03,2021-03-15,185,98,3,294,Shirt,Camp Collared,XS,yellow,55,1
3018,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,559,2021-03-03,2021-03-15,532,98,2,196,Jacket,Leather,M,orange,80,1
3019,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,559,2021-03-03,2021-03-15,568,100,1,100,Jacket,Bomber,L,orange,71,1
3020,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,559,2021-03-03,2021-03-15,550,98,2,196,Jacket,Leather,XS,indigo,78,1
3021,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,559,2021-03-03,2021-03-15,729,119,3,357,Jacket,Trench Coat,XL,indigo,64,1
3022,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,559,2021-03-03,2021-03-15,968,97,2,194,Trousers,Slim-Fit,L,blue,49,1
3023,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,563,2021-07-04,2021-07-16,798,91,1,91,Jacket,Pullover,L,indigo,50,1
3024,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,563,2021-07-04,2021-07-16,1045,90,3,270,Trousers,Relaxed Leg,XS,violet,49,1
3025,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,563,2021-07-04,2021-07-16,164,91,3,273,Shirt,Linen,XL,blue,47,1
3026,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,563,2021-07-04,2021-07-16,409,119,1,119,Shirt,Casual Slim Fit,XL,blue,68,1
3027,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,563,2021-07-04,2021-07-16,1005,106,2,212,Trousers,Wool,XS,indigo,43,1
3028,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,563,2021-07-04,2021-07-16,930,96,1,96,Trousers,Drawstring,XS,blue,45,1
3029,Conny Chowne,Female,67,West Hayleyhaven,New South Wales,563,2021-07-04,2021-07-16,522,102,2,204,Jacket,Windbreaker,M,violet,64,1
3030,Leann Kittow,Female,35,Angelinastad,South Australia,588,2021-05-26,2021-06-20,334,109,1,109,Shirt,Mandarin Collar,XL,green,79,2
3031,Leann Kittow,Female,35,Angelinastad,South Australia,588,2021-05-26,2021-06-20,806,117,2,234,Jacket,Shearling,S,red,75,2
3032,Leann Kittow,Female,35,Angelinastad,South Australia,588,2021-05-26,2021-06-20,281,105,1,105,Shirt,Cuban Collar,S,red,59,2
3033,Leann Kittow,Female,35,Angelinastad,South Australia,588,2021-05-26,2021-06-20,9,96,2,192,Shirt,Oxford Cloth,XL,orange,43,2
3034,Leann Kittow,Female,35,Angelinastad,South Australia,588,2021-05-26,2021-06-20,1031,90,2,180,Trousers,Relaxed Leg,S,green,51,2
3035,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,17,2021-02-09,2021-02-11,132,92,2,184,Shirt,Denim,M,indigo,56,2
3036,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,17,2021-02-09,2021-02-11,791,91,2,182,Jacket,Pullover,S,blue,73,2
3037,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,17,2021-02-09,2021-02-11,463,118,1,118,Jacket,Puffer,L,orange,66,2
3038,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,17,2021-02-09,2021-02-11,1066,93,2,186,Trousers,Joggers,S,green,76,2
3039,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,566,2021-07-24,2021-08-10,44,104,1,104,Shirt,Dress,XL,orange,78,1
3040,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,566,2021-07-24,2021-08-10,160,91,2,182,Shirt,Linen,XS,blue,53,1
3041,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,566,2021-07-24,2021-08-10,4,96,3,288,Shirt,Oxford Cloth,XL,red,47,1
3042,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,566,2021-07-24,2021-08-10,754,109,2,218,Jacket,Peacoat,XL,green,68,1
3043,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,620,2021-07-19,2021-08-01,413,119,3,357,Shirt,Casual Slim Fit,L,indigo,60,1
3044,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,620,2021-07-19,2021-08-01,372,94,1,94,Shirt,Henley,M,blue,42,1
3045,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,620,2021-07-19,2021-08-01,343,109,2,218,Shirt,Mandarin Collar,L,indigo,53,1
3046,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,620,2021-07-19,2021-08-01,647,93,3,279,Jacket,Coach,M,green,63,1
3047,Sherwynd Batsford,Polygender,45,Samuelside,New South Wales,620,2021-07-19,2021-08-01,616,112,1,112,Jacket,Cardigan,S,blue,53,1
3048,Jacquelin Santostefano.,Non-binary,42,Willowmouth,Queensland,336,2021-05-25,2021-05-28,808,117,2,234,Jacket,Shearling,L,red,40,3
3049,Jacquelin Santostefano.,Non-binary,42,Willowmouth,Queensland,336,2021-05-25,2021-05-28,578,100,1,100,Jacket,Bomber,L,green,78,3
3050,Jacquelin Santostefano.,Non-binary,42,Willowmouth,Queensland,336,2021-05-25,2021-05-28,978,97,3,291,Trousers,Slim-Fit,L,violet,58,3
3051,Jacquelin Santostefano.,Non-binary,42,Willowmouth,Queensland,336,2021-05-25,2021-05-28,358,94,1,94,Shirt,Henley,L,orange,77,3
3052,Jacquelin Santostefano.,Non-binary,42,Willowmouth,Queensland,336,2021-05-25,2021-05-28,620,112,2,224,Jacket,Cardigan,XS,indigo,70,3
3053,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,48,2021-04-16,2021-04-23,960,97,1,97,Trousers,Slim-Fit,XS,green,74,7
3054,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,48,2021-04-16,2021-04-23,683,113,3,339,Jacket,Parka,L,green,55,7
3055,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,279,2021-07-25,2021-07-28,560,100,3,300,Jacket,Bomber,XS,red,76,3
3056,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,279,2021-07-25,2021-07-28,15,96,2,192,Shirt,Oxford Cloth,XS,green,68,3
3057,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,279,2021-07-25,2021-07-28,997,106,3,318,Trousers,Wool,M,green,41,3
3058,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,279,2021-07-25,2021-07-28,707,119,1,119,Jacket,Trench Coat,M,orange,43,3
3059,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,279,2021-07-25,2021-07-28,1073,93,1,93,Trousers,Joggers,L,blue,75,3
3060,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,279,2021-07-25,2021-07-28,136,92,1,92,Shirt,Denim,S,violet,54,3
3061,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,279,2021-07-25,2021-07-28,755,109,3,327,Jacket,Peacoat,XS,blue,48,3
3062,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,816,2021-02-02,2021-02-06,954,97,1,97,Trousers,Slim-Fit,XL,orange,78,4
3063,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,816,2021-02-02,2021-02-06,595,112,3,336,Jacket,Cardigan,XS,red,51,4
3064,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,816,2021-02-02,2021-02-06,1085,115,2,230,Trousers,Cropped,XS,red,75,4
3065,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,816,2021-02-02,2021-02-06,460,118,1,118,Jacket,Puffer,XS,orange,47,4
3066,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,816,2021-02-02,2021-02-06,271,95,1,95,Shirt,Polo,S,indigo,50,4
3067,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,816,2021-02-02,2021-02-06,214,106,1,106,Shirt,Chambray,XL,red,42,4
3068,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,855,2021-01-26,2021-02-02,983,106,1,106,Trousers,Wool,L,red,74,7
3069,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,855,2021-01-26,2021-02-02,1112,115,3,345,Trousers,Cropped,M,indigo,73,7
3070,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,855,2021-01-26,2021-02-02,722,119,2,238,Jacket,Trench Coat,M,blue,46,7
3071,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,855,2021-01-26,2021-02-02,620,112,3,336,Jacket,Cardigan,XS,indigo,70,7
3072,Hort Ridding,Agender,57,West Ashley,South Australia,266,2021-03-10,2021-03-20,209,98,1,98,Shirt,Camp Collared,XL,violet,40,1
3073,Hort Ridding,Agender,57,West Ashley,South Australia,266,2021-03-10,2021-03-20,229,106,2,212,Shirt,Chambray,XL,green,58,1
3074,Hort Ridding,Agender,57,West Ashley,South Australia,266,2021-03-10,2021-03-20,318,109,2,218,Shirt,Mandarin Collar,L,red,54,1
3075,Hort Ridding,Agender,57,West Ashley,South Australia,266,2021-03-10,2021-03-20,224,106,2,212,Shirt,Chambray,XL,yellow,53,1
3076,Hort Ridding,Agender,57,West Ashley,South Australia,266,2021-03-10,2021-03-20,1212,105,1,105,Trousers,Pleated,M,blue,66,1
3077,Hort Ridding,Agender,57,West Ashley,South Australia,266,2021-03-10,2021-03-20,1258,112,2,224,Trousers,Tracksuit Bottoms,L,violet,45,1
3078,Hort Ridding,Agender,57,West Ashley,South Australia,266,2021-03-10,2021-03-20,1098,115,1,115,Trousers,Cropped,L,yellow,60,1
3079,Hort Ridding,Agender,57,West Ashley,South Australia,378,2021-09-29,2021-10-25,674,113,1,113,Jacket,Parka,XL,orange,68,2
3080,Hort Ridding,Agender,57,West Ashley,South Australia,378,2021-09-29,2021-10-25,1253,112,2,224,Trousers,Tracksuit Bottoms,L,indigo,50,2
3081,Hort Ridding,Agender,57,West Ashley,South Australia,378,2021-09-29,2021-10-25,715,119,2,238,Jacket,Trench Coat,XS,green,62,2
3082,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,301,105,2,210,Shirt,Cuban Collar,S,blue,62,6
3083,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,956,97,2,194,Trousers,Slim-Fit,S,yellow,54,6
3084,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,1051,93,2,186,Trousers,Joggers,S,red,71,6
3085,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,808,117,3,351,Jacket,Shearling,L,red,40,6
3086,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,560,100,3,300,Jacket,Bomber,XS,red,76,6
3087,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,439,107,3,321,Jacket,Denim,XL,green,59,6
3088,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,465,118,3,354,Jacket,Puffer,XS,yellow,55,6
3089,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,702,119,3,357,Jacket,Trench Coat,M,red,57,6
3090,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,799,91,1,91,Jacket,Pullover,XL,indigo,43,6
3091,Hort Ridding,Agender,57,West Ashley,South Australia,734,2021-01-25,2021-01-31,168,91,1,91,Shirt,Linen,L,indigo,75,6
3092,Zorina Rabl,Bigender,31,Lake Phoebe,Western Australia,803,2021-04-03,2021-04-16,511,102,2,204,Jacket,Windbreaker,S,blue,41,1
3093,Zorina Rabl,Bigender,31,Lake Phoebe,Western Australia,803,2021-04-03,2021-04-16,861,113,3,339,Trousers,Chinos,S,blue,51,1
3094,Zorina Rabl,Bigender,31,Lake Phoebe,Western Australia,803,2021-04-03,2021-04-16,930,96,3,288,Trousers,Drawstring,XS,blue,45,1
3095,Zorina Rabl,Bigender,31,Lake Phoebe,Western Australia,803,2021-04-03,2021-04-16,399,119,1,119,Shirt,Casual Slim Fit,XL,yellow,78,1
3096,Tann Scothron,Genderqueer,64,Walterstad,New South Wales,7,2021-04-05,2021-04-11,850,113,2,226,Trousers,Chinos,XS,yellow,41,6
3097,Tann Scothron,Genderqueer,64,Walterstad,New South Wales,7,2021-04-05,2021-04-11,1162,99,3,297,Trousers,High-Waisted,M,orange,69,6
3098,Codie Everly,Genderfluid,51,Port Christopher,South Australia,32,2021-06-17,2021-07-14,1096,115,3,345,Trousers,Cropped,S,yellow,65,2
3099,Codie Everly,Genderfluid,51,Port Christopher,South Australia,32,2021-06-17,2021-07-14,323,109,1,109,Shirt,Mandarin Collar,L,orange,56,2
3100,Codie Everly,Genderfluid,51,Port Christopher,South Australia,32,2021-06-17,2021-07-14,22,96,3,288,Shirt,Oxford Cloth,M,blue,57,2
3101,Codie Everly,Genderfluid,51,Port Christopher,South Australia,832,2021-09-06,2021-09-27,258,95,1,95,Shirt,Polo,L,yellow,46,2
3102,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,224,2021-07-07,2021-08-02,449,107,2,214,Jacket,Denim,XL,indigo,51,2
3103,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,224,2021-07-07,2021-08-02,57,104,2,208,Shirt,Dress,M,blue,48,2
